life,orbit_class,geo_longitude,perigee,apogee,eccentricity,inclination,period,launch_mass,gov,com,mil
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,564,582,0.00129627,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,564,582,0.00129627,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,260,280,0.001506024,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,564,582,0.00129627,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,564,582,0.00129627,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,258,280,0.001656876,53,95.6,260,FALSE,TRUE,FALSE
4,LEO,0,515,536,0.001522732,97.5,95.1,260,FALSE,TRUE,FALSE
4,LEO,0,515,536,0.001522732,97.5,95.1,260,FALSE,TRUE,FALSE
4,LEO,0,515,536,0.001522732,97.5,95.1,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.6,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.7,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,489,493,0.000291503,53.2,94.2,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.6,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,407,409,0.000147536,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,570,575,0.000360101,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,96.1,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,493,496,0.000218516,53.2,94.5,260,FALSE,TRUE,FALSE
4,LEO,0,494,496,0.000145666,53.2,94.5,260,FALSE,TRUE,FALSE
4,LEO,0,492,495,0.000218547,53.2,94.5,260,FALSE,TRUE,FALSE
4,LEO,0,538,542,0.000289436,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,492,494,0.000145709,53.2,94.4,260,FALSE,TRUE,FALSE
4,LEO,0,405,408,0.000221353,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,383,386,0.000222074,53.2,92.2,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,358,362,0.000297177,70,91.8,260,FALSE,TRUE,FALSE
4,LEO,0,493,496,0.000218516,53.2,94.5,260,FALSE,TRUE,FALSE
4,LEO,0,490,492,0.000145751,53.2,94.4,260,FALSE,TRUE,FALSE
4,LEO,0,406,409,0.000221321,53.2,92.8,260,FALSE,TRUE,FALSE
4,LEO,0,404,406,0.000147601,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,405,407,0.00014758,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,406,408,0.000147558,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,404,407,0.000221386,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,491,493,0.00014573,53.2,94.4,260,FALSE,TRUE,FALSE
4,LEO,0,403,405,0.000147623,53.2,92.6,260,FALSE,TRUE,FALSE
4,LEO,0,494,496,0.000145666,53.2,94.5,260,FALSE,TRUE,FALSE
4,LEO,0,490,492,0.000145751,53.2,94.4,260,FALSE,TRUE,FALSE
4,LEO,0,492,495,0.000218547,53.2,94.4,260,FALSE,TRUE,FALSE
4,LEO,0,348,352,0.000297619,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,405,408,0.000221353,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,490,493,0.000218611,53.2,94.4,260,FALSE,TRUE,FALSE
4,LEO,0,491,493,0.00014573,53.2,94.4,260,FALSE,TRUE,FALSE
4,LEO,0,408,412,0.000294985,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,403,405,0.000147623,53.2,92.6,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,489,491,0.000145773,53.2,94.4,260,FALSE,TRUE,FALSE
4,LEO,0,403,406,0.000221419,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,495,497,0.000145645,53.2,94.5,260,FALSE,TRUE,FALSE
4,LEO,0,495,499,0.000291248,53.2,94.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,491,494,0.000218579,53.2,94.4,260,FALSE,TRUE,FALSE
4,LEO,0,404,406,0.000147601,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,494,498,0.00029129,53.2,94.5,260,FALSE,TRUE,FALSE
4,LEO,0,492,495,0.000218547,53.2,94.5,260,FALSE,TRUE,FALSE
4,LEO,0,406,408,0.000147558,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,538,542,0.000289436,53.2,95.4,260,FALSE,TRUE,FALSE
4,LEO,0,404,406,0.000147601,53.2,92.6,260,FALSE,TRUE,FALSE
4,LEO,0,408,411,0.000221255,53.2,92.8,260,FALSE,TRUE,FALSE
4,LEO,0,407,410,0.000221288,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,407,410,0.000221288,53.2,92.8,260,FALSE,TRUE,FALSE
4,LEO,0,405,407,0.00014758,53.2,92.7,260,FALSE,TRUE,FALSE
4,LEO,0,493,496,0.000218516,53.2,94.5,260,FALSE,TRUE,FALSE
4,LEO,0,408,411,0.000221255,53.2,92.8,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,442,445,0.000220151,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,442,445,0.000220151,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,538,542,0.000289436,53.2,95.4,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,538,542,0.000289436,53.2,95.4,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,538,542,0.000289436,53.2,95.4,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,538,542,0.000289436,53.2,95.4,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,538,542,0.000289436,53.2,95.4,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,538,542,0.000289436,53.2,95.4,260,FALSE,TRUE,FALSE
4,LEO,0,443,446,0.000220119,53.2,93.5,260,FALSE,TRUE,FALSE
4,LEO,0,538,542,0.000289436,53.2,95.4,260,FALSE,TRUE,FALSE
4,LEO,0,538,542,0.000289436,53.2,95.4,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,341,343,0.000148987,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,299,300,7.50E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,351,353,0.000148765,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,354,356,0.000148699,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,352,353,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,353,354,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,352,354,0.000148743,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,352,353,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,338,340,0.000149054,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,353,355,0.000148721,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,350,7.44E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,352,354,0.000148743,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,355,356,7.43E-05,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,349,351,0.00014881,53.2,91.5,260,FALSE,TRUE,FALSE
4,LEO,0,548,551,0.000216779,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,548,551,0.000216779,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,478,481,0.000218994,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,548,552,0.000289017,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,549,551,0.000144509,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,549,552,0.000216747,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,530,533,0.000217344,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,548,552,0.000289017,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,549,551,0.000144509,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,548,552,0.000289017,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,548,552,0.000289017,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,548,552,0.000289017,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,548,552,0.000289017,53,95.7,227,FALSE,TRUE,FALSE
4,LEO,0,1347,1352,0.000323855,58,112.68,2240,FALSE,FALSE,TRUE
4,LEO,0,1339,1351,0.000777706,58,112.58,2240,FALSE,FALSE,TRUE
4,LEO,0,473,476,0.000219154,87.3,93.9,468,TRUE,FALSE,FALSE
4,LEO,0,473,476,0.000219154,87.3,93.9,468,TRUE,FALSE,FALSE
4,LEO,0,486,496,0.000728757,87.5,94,468,TRUE,FALSE,FALSE
4,LEO,0,500,504,0.000291036,97.5,94.7,2650,TRUE,FALSE,FALSE
4,LEO,0,487,500,0.000947039,97.5,94.49,2630,TRUE,FALSE,FALSE
4.5,LEO,0,719,724,0.000352535,98.3,99.2,264,TRUE,FALSE,FALSE
5,LEO,0,661,704,0.003048564,98.2,98.4,103,TRUE,FALSE,FALSE
5,LEO,0,672,674,0.000141985,98.1,98.2,130,TRUE,FALSE,FALSE
5,LEO,0,646,660,0.000996725,98.2,97.7,117,TRUE,FALSE,FALSE
5,LEO,0,632,649,0.001212467,5.99,97.54,230,TRUE,FALSE,FALSE
5,LEO,0,570,586,0.00115141,97.7,96.1,4000,FALSE,FALSE,TRUE
5,LEO,0,549,594,0.003241374,97.62,96.1,4000,FALSE,FALSE,TRUE
5,LEO,0,503,507,0.000290909,97.5,94.7,400,TRUE,FALSE,FALSE
5,LEO,0,459,819,0.025681267,97.6,97.4,4,FALSE,FALSE,TRUE
